id,date,price,property_id,type,propertytype,street,streetnumber,suburb,flatnumber,postcode,state,bedrooms,bathrooms,carspaces,latitude,longitude,property_id-2,geom,area,streettype
927107,06-12-2021,455000,4943615,sold,House,DELLOW,25,ACACIA RIDGE,,4110,QLD,3,2,1,-27.58652592,153.0167417,4943615,0101000020E6100000C945CE258920634004A80C9026963BC0,838,ST
927108,26-09-1984,46000,4943615,sold,House,DELLOW,25,ACACIA RIDGE,,4110,QLD,3,2,1,-27.58652592,153.0167417,4943615,0101000020E6100000C945CE258920634004A80C9026963BC0,838,ST
927109,31-12-2003,200000,4943617,sold,House,DELLOW,3,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58484861,153.0174675,4943617,0101000020E61000009B8CF0178F206340A20F75A3B8953BC0,775,ST
927110,19-05-2023,570000,4943619,sold,House,DELLOW,34,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58723944,153.0166439,4943619,0101000020E6100000224CB45888206340ABB8ED5255963BC0,792,ST
927111,11-12-2016,400000,4943619,sold,House,DELLOW,34,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58723944,153.0166439,4943619,0101000020E6100000224CB45888206340ABB8ED5255963BC0,792,ST
927112,12-03-2014,320000,4943619,sold,House,DELLOW,34,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58723944,153.0166439,4943619,0101000020E6100000224CB45888206340ABB8ED5255963BC0,792,ST
927113,23-07-2009,332000,4943619,sold,House,DELLOW,34,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58723944,153.0166439,4943619,0101000020E6100000224CB45888206340ABB8ED5255963BC0,792,ST
927114,10-07-2006,237000,4943619,sold,House,DELLOW,34,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58723944,153.0166439,4943619,0101000020E6100000224CB45888206340ABB8ED5255963BC0,792,ST
927115,04-07-2002,127000,4943619,sold,House,DELLOW,34,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58723944,153.0166439,4943619,0101000020E6100000224CB45888206340ABB8ED5255963BC0,792,ST
927116,23-04-2001,75000,4943619,sold,House,DELLOW,34,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58723944,153.0166439,4943619,0101000020E6100000224CB45888206340ABB8ED5255963BC0,792,ST
927117,26-04-1978,NULL,4943619,sold,House,DELLOW,34,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58723944,153.0166439,4943619,0101000020E6100000224CB45888206340ABB8ED5255963BC0,792,ST
927118,01-07-2016,338500,4943620,sold,House,DELLOW,35,ACACIA RIDGE,,4110,QLD,3,1,NULL,-27.5872049,153.0161259,4943620,0101000020E6100000A088661A842063400B8D710F53963BC0,882,ST
927119,26-07-2019,372000,4943624,sold,House,DELLOW,41,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58762065,153.0158833,4943624,0101000020E61000003D3BC71D822063404B34924E6E963BC0,968,ST
927120,22-09-2011,277000,4943624,sold,House,DELLOW,41,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58762065,153.0158833,4943624,0101000020E61000003D3BC71D822063404B34924E6E963BC0,968,ST
927121,22-03-2016,475000,4943632,sold,House,COLEY,11,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58770133,153.0256846,4943632,0101000020E6100000CA266D68D22063406C2A289873963BC0,1015,ST
927122,04-09-2008,287000,4943632,sold,House,COLEY,11,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58770133,153.0256846,4943632,0101000020E6100000CA266D68D22063406C2A289873963BC0,1015,ST
927123,09-07-2010,278897,4943634,sold,House,COLEY,3,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58789348,153.0253111,4943634,0101000020E6100000D6F83359CF206340B321E62F80963BC0,905,ST
927124,24-05-2004,230000,4943634,sold,House,COLEY,3,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58789348,153.0253111,4943634,0101000020E6100000D6F83359CF206340B321E62F80963BC0,905,ST
927125,27-08-2021,510000,4943639,sold,House,DELLOW,5,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58501608,153.0174356,4943639,0101000020E610000099FF04D58E206340EF3B239DC3953BC0,775,ST
927126,10-10-2020,445000,4943640,sold,House,DELLOW,8,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58525357,153.0178768,4943640,0101000020E610000035A86872922063406A048F2DD3953BC0,778,ST
927127,11-08-2012,238500,4943640,sold,House,DELLOW,8,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58525357,153.0178768,4943640,0101000020E610000035A86872922063406A048F2DD3953BC0,778,ST
5782073,10-06-2024,787500,4943640,sold,House,DELLOW,8,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58525357,153.0178768,4943640,0101000020E610000035A86872922063406A048F2DD3953BC0,778,ST
927128,10-11-2020,405000,4943641,sold,House,FADDEN,7,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58627351,153.0219032,4943641,0101000020E6100000E9384C6EB32063400DF64F0516963BC0,901,ST
927129,20-04-2016,333000,4943641,sold,House,FADDEN,7,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58627351,153.0219032,4943641,0101000020E6100000E9384C6EB32063400DF64F0516963BC0,901,ST
927130,16-05-2019,260000,4943643,sold,House,DUNKELD,4,ACACIA RIDGE,,4110,QLD,5,2,2,-27.58245986,153.0161708,4943643,0101000020E61000006AC69A7884206340C8EEE1161C953BC0,790,ST
927131,12-02-1990,80000,4943643,sold,House,DUNKELD,4,ACACIA RIDGE,,4110,QLD,5,2,2,-27.58245986,153.0161708,4943643,0101000020E61000006AC69A7884206340C8EEE1161C953BC0,790,ST
927132,22-03-2021,425000,4943645,sold,House,DUNKELD,8,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58241017,153.0158418,4943645,0101000020E6100000B93EA4C681206340FF0139D518953BC0,790,ST
927133,22-03-2018,317500,4943645,sold,House,DUNKELD,8,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58241017,153.0158418,4943645,0101000020E6100000B93EA4C681206340FF0139D518953BC0,790,ST
927134,07-09-2005,232000,4943645,sold,House,DUNKELD,8,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58241017,153.0158418,4943645,0101000020E6100000B93EA4C681206340FF0139D518953BC0,790,ST
927135,18-02-2004,116676,4943645,sold,House,DUNKELD,8,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58241017,153.0158418,4943645,0101000020E6100000B93EA4C681206340FF0139D518953BC0,790,ST
927136,12-03-2022,650000,4943647,sold,House,EMILY,20,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58407904,153.018045,4943647,0101000020E6100000A0DE10D3932063403E14373486953BC0,790,ST
927137,31-08-2021,450000,4943647,sold,House,EMILY,20,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58407904,153.018045,4943647,0101000020E6100000A0DE10D3932063403E14373486953BC0,790,ST
927138,24-09-1983,47500,4943647,sold,House,EMILY,20,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58407904,153.018045,4943647,0101000020E6100000A0DE10D3932063403E14373486953BC0,790,ST
927139,04-01-2011,280000,4943648,sold,House,EMILY,22,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58405163,153.0178601,4943648,0101000020E610000077A66D4F9220634087065A6884953BC0,790,ST
927140,03-12-2020,550000,4943649,sold,House,EMILY,26,ACACIA RIDGE,,4110,QLD,5,2,2,-27.58399679,153.0174905,4943649,0101000020E6100000253627488F206340DC044AD080953BC0,790,ST
927141,13-07-1992,98000,4943649,sold,House,EMILY,26,ACACIA RIDGE,,4110,QLD,5,2,2,-27.58399679,153.0174905,4943649,0101000020E6100000253627488F206340DC044AD080953BC0,790,ST
927142,26-09-2012,345000,4943650,sold,House,EMILY,27,ACACIA RIDGE,,4110,QLD,3,2,4,-27.58361398,153.0179216,4943650,0101000020E6100000EF1A57D092206340A196CDB967953BC0,1002,ST
927143,11-06-2011,355000,4943650,sold,House,EMILY,27,ACACIA RIDGE,,4110,QLD,3,2,4,-27.58361398,153.0179216,4943650,0101000020E6100000EF1A57D092206340A196CDB967953BC0,1002,ST
927144,24-09-2004,214000,4943650,sold,House,EMILY,27,ACACIA RIDGE,,4110,QLD,3,2,4,-27.58361398,153.0179216,4943650,0101000020E6100000EF1A57D092206340A196CDB967953BC0,1002,ST
927145,14-11-2000,75000,4943651,sold,House,EMILY,29,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58350739,153.01771,4943651,0101000020E6100000361D8514912063403A0685BD60953BC0,805,ST
927146,19-03-2012,300000,4943652,sold,House,EMILY,30,ACACIA RIDGE,,4110,QLD,3,1,3,-27.58394256,153.0171249,4943652,0101000020E61000007BC994498C20634049F175427D953BC0,755,ST
927147,07-06-2007,315000,4943652,sold,House,EMILY,30,ACACIA RIDGE,,4110,QLD,3,1,3,-27.58394256,153.0171249,4943652,0101000020E61000007BC994498C20634049F175427D953BC0,755,ST
927148,11-05-2015,310000,4943654,sold,House,GEMSTONE,11,ACACIA RIDGE,,4110,QLD,3,1,1,-27.59132902,153.0170517,4943654,0101000020E61000004F1907B08B2063406313B25661973BC0,801,CR
927149,20-01-2023,590000,4943655,sold,House,GEMSTONE,15,ACACIA RIDGE,,4110,QLD,3,1,2,-27.59151649,153.0169465,4943655,0101000020E6100000926278D38A2063403F98EB9F6D973BC0,791,CR
927150,18-09-2018,350000,4943655,sold,House,GEMSTONE,15,ACACIA RIDGE,,4110,QLD,3,1,2,-27.59151649,153.0169465,4943655,0101000020E6100000926278D38A2063403F98EB9F6D973BC0,791,CR
927151,06-02-2014,305000,4943655,sold,House,GEMSTONE,15,ACACIA RIDGE,,4110,QLD,3,1,2,-27.59151649,153.0169465,4943655,0101000020E6100000926278D38A2063403F98EB9F6D973BC0,791,CR
927152,31-08-2007,289000,4943655,sold,House,GEMSTONE,15,ACACIA RIDGE,,4110,QLD,3,1,2,-27.59151649,153.0169465,4943655,0101000020E6100000926278D38A2063403F98EB9F6D973BC0,791,CR
927153,12-06-2003,155000,4943655,sold,House,GEMSTONE,15,ACACIA RIDGE,,4110,QLD,3,1,2,-27.59151649,153.0169465,4943655,0101000020E6100000926278D38A2063403F98EB9F6D973BC0,791,CR
927154,23-06-1997,65000,4943664,sold,House,GLENVIEW,10,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57760653,153.0276161,4943664,0101000020E610000026E6383BE2206340594E8405DE933BC0,761,ST
927155,25-08-2015,377000,4943666,sold,House,GLENVIEW,12,ACACIA RIDGE,,4110,QLD,3,1,5,-27.57762901,153.027767,4943666,0101000020E6100000E3818E77E3206340BD2BAB7EDF933BC0,765,ST
927156,30-05-2008,315000,4943666,sold,House,GLENVIEW,12,ACACIA RIDGE,,4110,QLD,3,1,5,-27.57762901,153.027767,4943666,0101000020E6100000E3818E77E3206340BD2BAB7EDF933BC0,765,ST
927157,27-05-2018,410000,4943667,sold,House,GLENVIEW,14,ACACIA RIDGE,,4110,QLD,3,1,1,-27.57765131,153.0279167,4943667,0101000020E6100000643090B1E42063400AF1CCF4E0933BC0,752,ST
927158,16-06-2003,148000,4943667,sold,House,GLENVIEW,14,ACACIA RIDGE,,4110,QLD,3,1,1,-27.57765131,153.0279167,4943667,0101000020E6100000643090B1E42063400AF1CCF4E0933BC0,752,ST
927159,17-07-2019,440000,4943670,sold,House,GLENVIEW,18,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57769614,153.0282177,4943670,0101000020E6100000707DB328E72063405053ECE4E3933BC0,772,ST
927160,25-11-2007,375000,4943670,sold,House,GLENVIEW,18,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57769614,153.0282177,4943670,0101000020E6100000707DB328E72063405053ECE4E3933BC0,772,ST
927161,26-10-2004,220000,4943670,sold,House,GLENVIEW,18,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57769614,153.0282177,4943670,0101000020E6100000707DB328E72063405053ECE4E3933BC0,772,ST
927162,11-07-2003,181000,4943670,sold,House,GLENVIEW,18,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57769614,153.0282177,4943670,0101000020E6100000707DB328E72063405053ECE4E3933BC0,772,ST
927163,17-09-2001,77000,4943670,sold,House,GLENVIEW,18,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57769614,153.0282177,4943670,0101000020E6100000707DB328E72063405053ECE4E3933BC0,772,ST
927164,10-12-2014,305000,4943671,sold,House,GLENVIEW,19,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57829287,153.0282861,4943671,0101000020E61000003FD42AB8E7206340F42864000B943BC0,785,ST
927165,07-02-2005,220000,4943671,sold,House,GLENVIEW,19,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57829287,153.0282861,4943671,0101000020E61000003FD42AB8E7206340F42864000B943BC0,785,ST
927166,29-01-2002,107000,4943671,sold,House,GLENVIEW,19,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57829287,153.0282861,4943671,0101000020E61000003FD42AB8E7206340F42864000B943BC0,785,ST
927167,16-08-2010,313000,4943672,sold,House,GLENVIEW,20,ACACIA RIDGE,,4110,QLD,3,1,1,-27.57771863,153.0283685,4943672,0101000020E610000092770E65E8206340D2233E5EE5933BC0,766,ST
927168,13-05-2015,320000,4943673,sold,House,GLENVIEW,21,ACACIA RIDGE,,4110,QLD,3,1,1,-27.57827941,153.0284432,4943673,0101000020E6100000C917BC01E920634072E6911E0A943BC0,777,ST
927169,17-06-2013,275000,4943674,sold,House,GLENVIEW,22,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57774087,153.0285178,4943674,0101000020E61000001A08349EE92063406C365ED3E6933BC0,758,ST
927170,24-06-2007,285000,4943674,sold,House,GLENVIEW,22,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57774087,153.0285178,4943674,0101000020E61000001A08349EE92063406C365ED3E6933BC0,758,ST
927171,13-12-2013,NULL,4943675,sold,House,GLENVIEW,23,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57833532,153.0285862,4943675,0101000020E610000093288B2DEA2063408E8595C80D943BC0,732,ST
927172,05-04-2009,336000,4943675,sold,House,GLENVIEW,23,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57833532,153.0285862,4943675,0101000020E610000093288B2DEA2063408E8595C80D943BC0,732,ST
927173,26-09-2007,310000,4943675,sold,House,GLENVIEW,23,ACACIA RIDGE,,4110,QLD,3,1,2,-27.57833532,153.0285862,4943675,0101000020E610000093288B2DEA2063408E8595C80D943BC0,732,ST
927174,02-12-2016,448000,4943677,sold,House,GLENVIEW,25,ACACIA RIDGE,,4110,QLD,3,1,4,-27.57834782,153.0287543,4943677,0101000020E61000006EE51D8EEB206340E79C4C9A0E943BC0,776,ST
927175,27-11-2015,475000,4943684,sold,House,ELIZABETH,43,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58886175,153.0255125,4943684,0101000020E6100000742497FFD0206340861DC6A4BF963BC0,1046,ST
927176,17-07-2018,467000,4943685,sold,House,ELIZABETH,49,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58886046,153.025003,4943685,0101000020E61000001AF001D3CC206340869B218FBF963BC0,1046,ST
927177,06-02-2006,235000,4943685,sold,House,ELIZABETH,49,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58886046,153.025003,4943685,0101000020E61000001AF001D3CC206340869B218FBF963BC0,1046,ST
927178,01-08-2013,NULL,4943687,sold,House,ELIZABETH,51,ACACIA RIDGE,,4110,QLD,2,2,1,-27.58901881,153.0247774,4943687,0101000020E6100000CF7DDEF9CA206340C8ADCDEFC9963BC0,311,ST
927179,21-09-2010,325000,4943688,sold,House,ELIZABETH,52,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58943828,153.0245806,4943688,0101000020E6100000EF66365DC9206340499C576DE5963BC0,1078,ST
927180,30-11-2021,NULL,4943690,sold,House,ELIZABETH,54,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58941536,153.0243998,4943690,0101000020E6100000B59D21E2C7206340C7F5CEECE3963BC0,1293,ST
927181,20-07-2021,720000,4943690,sold,House,ELIZABETH,54,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58941536,153.0243998,4943690,0101000020E6100000B59D21E2C7206340C7F5CEECE3963BC0,1293,ST
927182,27-11-2017,475000,4943690,sold,House,ELIZABETH,54,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58941536,153.0243998,4943690,0101000020E6100000B59D21E2C7206340C7F5CEECE3963BC0,1293,ST
927183,04-06-2021,565000,4943693,sold,House,ELIZABETH,57,ACACIA RIDGE,,4110,QLD,4,2,1,-27.58876166,153.0243491,4943693,0101000020E61000000AAEA877C7206340B3D68A15B9963BC0,944,ST
927184,20-08-2017,440000,4943694,sold,House,ELIZABETH,58,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58922604,153.0239831,4943694,0101000020E610000067233A78C420634068C08B84D7963BC0,857,ST
927185,16-06-2021,600000,4943695,sold,House,ELIZABETH,59,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58873919,153.0241978,4943695,0101000020E6100000C47A613AC62063406CEC8E9CB7963BC0,953,ST
927186,29-06-2007,367000,4943695,sold,House,ELIZABETH,59,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58873919,153.0241978,4943695,0101000020E6100000C47A613AC62063406CEC8E9CB7963BC0,953,ST
927187,24-12-2002,150000,4943695,sold,House,ELIZABETH,59,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58873919,153.0241978,4943695,0101000020E6100000C47A613AC62063406CEC8E9CB7963BC0,953,ST
927188,24-09-2011,280000,4943697,sold,House,ELIZABETH,63,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58877634,153.023848,4943697,0101000020E6100000929DF15CC320634065F5D40BBA963BC0,834,ST
927189,21-11-2007,390000,4943697,sold,House,ELIZABETH,63,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58877634,153.023848,4943697,0101000020E6100000929DF15CC320634065F5D40BBA963BC0,834,ST
927190,18-03-2009,325000,4943701,sold,House,ELIZABETH,72,ACACIA RIDGE,,4110,QLD,4,1,3,-27.58910394,153.0223779,4943701,0101000020E61000001FD8D051B7206340A83E0C84CF963BC0,1255,ST
927191,24-04-2003,185000,4943701,sold,House,ELIZABETH,72,ACACIA RIDGE,,4110,QLD,4,1,3,-27.58910394,153.0223779,4943701,0101000020E61000001FD8D051B7206340A83E0C84CF963BC0,1255,ST
927192,07-05-2010,375000,4943703,sold,House,ELIZABETH,74,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58907408,153.0221794,4943703,0101000020E6100000143B7DB1B52063407385148FCD963BC0,1280,ST
927193,27-05-2008,300000,4943703,sold,House,ELIZABETH,74,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58907408,153.0221794,4943703,0101000020E6100000143B7DB1B52063407385148FCD963BC0,1280,ST
927194,11-06-2010,390000,4943705,sold,House,ELIZABETH,76,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58904368,153.0219793,4943705,0101000020E6100000D492F90DB4206340F7830D91CB963BC0,1274,ST
927195,09-12-2004,227000,4943705,sold,House,ELIZABETH,76,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58904368,153.0219793,4943705,0101000020E6100000D492F90DB4206340F7830D91CB963BC0,1274,ST
927196,22-09-2020,460000,4943706,sold,House,ELIZABETH,77,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58840922,153.0223675,4943706,0101000020E610000065C1063CB72063409B9094FCA1963BC0,1312,ST
927197,19-06-2015,37000,4943706,sold,House,ELIZABETH,77,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58840922,153.0223675,4943706,0101000020E610000065C1063CB72063409B9094FCA1963BC0,1312,ST
927198,28-07-2010,320000,4943706,sold,House,ELIZABETH,77,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58840922,153.0223675,4943706,0101000020E610000065C1063CB72063409B9094FCA1963BC0,1312,ST
927199,08-10-2016,340000,4943707,sold,House,ELIZABETH,78,ACACIA RIDGE,,4110,QLD,3,1,4,-27.58901782,153.0218052,4943707,0101000020E61000001481C1A0B220634045A931DFC9963BC0,947,ST
927200,14-02-2003,150000,4943707,sold,House,ELIZABETH,78,ACACIA RIDGE,,4110,QLD,3,1,4,-27.58901782,153.0218052,4943707,0101000020E61000001481C1A0B220634045A931DFC9963BC0,947,ST
927201,11-11-2009,307000,4943709,sold,House,ELIZABETH,80,ACACIA RIDGE,,4110,QLD,3,1,NULL,-27.58899529,153.0216554,4943709,0101000020E61000000459AA66B12063404C0C3465C8963BC0,964,ST
927202,25-08-2017,310000,4943710,sold,House,ELIZABETH,81,ACACIA RIDGE,,4110,QLD,3,2,2,-27.58840127,153.0219979,4943710,0101000020E6100000F900F634B42063402A933377A1963BC0,654,ST
927203,13-03-2017,446000,4943710,sold,House,ELIZABETH,81,ACACIA RIDGE,,4110,QLD,3,2,2,-27.58840127,153.0219979,4943710,0101000020E6100000F900F634B42063402A933377A1963BC0,654,ST
927204,10-03-2022,676000,4943712,sold,House,ELIZABETH,83,ACACIA RIDGE,,4110,QLD,3,1,2,-27.5883193,153.0217783,4943712,0101000020E61000003BAD5768B2206340091BF9179C963BC0,967,ST
927205,18-06-2008,380000,4943712,sold,House,ELIZABETH,83,ACACIA RIDGE,,4110,QLD,3,1,2,-27.5883193,153.0217783,4943712,0101000020E61000003BAD5768B2206340091BF9179C963BC0,967,ST
927206,29-02-2008,380000,4943712,sold,House,ELIZABETH,83,ACACIA RIDGE,,4110,QLD,3,1,2,-27.5883193,153.0217783,4943712,0101000020E61000003BAD5768B2206340091BF9179C963BC0,967,ST
927207,24-04-2023,795000,4943714,sold,House,ELIZABETH,94,ACACIA RIDGE,,4110,QLD,4,2,4,-27.58887488,153.0202596,4943714,0101000020E6100000D0155BF7A520634032090F81C0963BC0,772,ST
927208,12-04-2007,165000,4943714,sold,House,ELIZABETH,94,ACACIA RIDGE,,4110,QLD,4,2,4,-27.58887488,153.0202596,4943714,0101000020E6100000D0155BF7A520634032090F81C0963BC0,772,ST
927209,06-07-2020,390000,4943715,sold,House,ELIZABETH,96,ACACIA RIDGE,,4110,QLD,3,1,2,-27.5886238,153.0200934,4943715,0101000020E61000004175FF9AA4206340B2A5A20CB0963BC0,584,ST
927210,23-05-2015,324000,4943715,sold,House,ELIZABETH,96,ACACIA RIDGE,,4110,QLD,3,1,2,-27.5886238,153.0200934,4943715,0101000020E61000004175FF9AA4206340B2A5A20CB0963BC0,584,ST
5782075,15-06-2024,1035000,4943716,sold,House,ELIZABETH,97,ACACIA RIDGE,,4110,QLD,3,1,4,-27.58815826,153.0203988,4943716,NULL,NULL,ST
5782076,27-06-1997,82500,4943716,sold,House,ELIZABETH,97,ACACIA RIDGE,,4110,QLD,3,1,4,-27.58815826,153.0203988,4943716,NULL,NULL,ST
927211,19-07-2019,490000,4943717,sold,House,ELIZABETH,99,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58812598,153.0201881,4943717,0101000020E610000097A88361A520634028079A6C8F963BC0,1348,ST
927212,16-02-2012,368000,4943717,sold,House,ELIZABETH,99,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58812598,153.0201881,4943717,0101000020E610000097A88361A520634028079A6C8F963BC0,1348,ST
927213,28-08-2003,272500,4943717,sold,House,ELIZABETH,99,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58812598,153.0201881,4943717,0101000020E610000097A88361A520634028079A6C8F963BC0,1348,ST
927214,24-03-2021,526000,4943718,sold,House,EMILY,1,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58394162,153.0201437,4943718,0101000020E6100000E37B5604A52063405BACB0327D953BC0,918,ST
927478,09-10-2019,455000,4943718,sold,House,EMILY,1,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58394162,153.0201437,4943718,0101000020E6100000E37B5604A52063405BACB0327D953BC0,918,ST
927479,13-12-2013,NULL,4943718,sold,House,EMILY,1,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58394162,153.0201437,4943718,0101000020E6100000E37B5604A52063405BACB0327D953BC0,918,ST
927480,28-03-2009,392500,4943718,sold,House,EMILY,1,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58394162,153.0201437,4943718,0101000020E6100000E37B5604A52063405BACB0327D953BC0,918,ST
927481,05-05-2005,237000,4943718,sold,House,EMILY,1,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58394162,153.0201437,4943718,0101000020E6100000E37B5604A52063405BACB0327D953BC0,918,ST
927482,29-05-2018,443000,4943719,sold,House,EMILY,10,ACACIA RIDGE,,4110,QLD,3,2,1,-27.58427507,153.0191695,4943719,0101000020E6100000246C70099D206340A3840D0D93953BC0,796,ST
927483,12-05-2016,312000,4943719,sold,House,EMILY,10,ACACIA RIDGE,,4110,QLD,3,2,1,-27.58427507,153.0191695,4943719,0101000020E6100000246C70099D206340A3840D0D93953BC0,796,ST
927484,28-04-2004,195000,4943719,sold,House,EMILY,10,ACACIA RIDGE,,4110,QLD,3,2,1,-27.58427507,153.0191695,4943719,0101000020E6100000246C70099D206340A3840D0D93953BC0,796,ST
927485,22-05-2018,400000,4943720,sold,House,EMILY,14,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58420865,153.0187919,4943720,0101000020E6100000F9C06DF19920634052CAB5B28E953BC0,847,ST
927486,03-09-2017,410000,4943722,sold,House,EMILY,19,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58365453,153.0186237,4943722,0101000020E61000003854A5909820634023831E626A953BC0,912,ST
927487,13-03-2009,318750,4943722,sold,House,EMILY,19,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58365453,153.0186237,4943722,0101000020E61000003854A5909820634023831E626A953BC0,912,ST
927488,26-02-2004,224000,4943722,sold,House,EMILY,19,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58365453,153.0186237,4943722,0101000020E61000003854A5909820634023831E626A953BC0,912,ST
5738331,13-04-2024,815000,4943722,sold,House,EMILY,19,ACACIA RIDGE,,4110,QLD,3,1,1,-27.58365453,153.0186237,4943722,0101000020E61000003854A5909820634023831E626A953BC0,912,ST
927489,19-06-2017,415000,4943724,sold,House,GREGORY,102,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58742151,153.0155241,4943724,0101000020E6100000A6E14A2C7F206340BC6A8E4161963BC0,1064,ST
927490,07-08-2015,356100,4943724,sold,House,GREGORY,102,ACACIA RIDGE,,4110,QLD,3,1,2,-27.58742151,153.0155241,4943724,0101000020E6100000A6E14A2C7F206340BC6A8E4161963BC0,1064,ST
